,index,name,status,team_year
5125,912,Johnny Cox,OK,Chicago Zephyrs 1962-63
5126,913,Wesley Cox,OK,Golden State Warriors 1977-78
5127,913,Wesley Cox,OK,Golden State Warriors 1978-79
5128,914,Allen Crabbe,OK,Portland Trail Blazers 2013-14
5129,914,Allen Crabbe,OK,Portland Trail Blazers 2014-15
5130,914,Allen Crabbe,OK,Portland Trail Blazers 2015-16
5131,914,Allen Crabbe,OK,Portland Trail Blazers 2016-17
5132,914,Allen Crabbe,OK,Brooklyn Nets 2017-18
5133,914,Allen Crabbe,OK,Brooklyn Nets 2018-19
5134,914,Allen Crabbe,OK,Atlanta Hawks 2019-20
5135,914,Allen Crabbe,OK,Minnesota Timberwolves 2019-20
5136,915,Aaron Craft,ERROR,
5137,916,Torrey Craig,OK,Denver Nuggets 2017-18
5138,916,Torrey Craig,OK,Denver Nuggets 2018-19
5139,916,Torrey Craig,OK,Denver Nuggets 2019-20
5140,916,Torrey Craig,OK,Milwaukee Bucks 2020-21
5141,916,Torrey Craig,OK,Phoenix Suns 2020-21
5142,916,Torrey Craig,OK,Indiana Pacers 2021-22
5143,916,Torrey Craig,OK,Phoenix Suns 2021-22
5144,916,Torrey Craig,OK,Phoenix Suns 2022-23
5145,917,Chris Crawford,OK,Atlanta Hawks 1997-98
5146,917,Chris Crawford,OK,Atlanta Hawks 1998-99
5147,917,Chris Crawford,OK,Atlanta Hawks 1999-00
5148,917,Chris Crawford,OK,Atlanta Hawks 2000-01
5149,917,Chris Crawford,OK,Atlanta Hawks 2001-02
5150,917,Chris Crawford,OK,Atlanta Hawks 2002-03
5151,917,Chris Crawford,OK,Atlanta Hawks 2003-04
5152,918,Freddie Crawford,OK,New York Knicks 1966-67
5153,918,Freddie Crawford,OK,New York Knicks 1967-68
5154,918,Freddie Crawford,OK,Los Angeles Lakers 1967-68
5155,918,Freddie Crawford,OK,Los Angeles Lakers 1968-69
5156,918,Freddie Crawford,OK,Milwaukee Bucks 1969-70
5157,918,Freddie Crawford,OK,Buffalo Braves 1970-71
5158,918,Freddie Crawford,OK,Philadelphia 76ers 1970-71
5159,919,Jamal Crawford,OK,Chicago Bulls 2000-01
5160,919,Jamal Crawford,OK,Chicago Bulls 2001-02
5161,919,Jamal Crawford,OK,Chicago Bulls 2002-03
5162,919,Jamal Crawford,OK,Chicago Bulls 2003-04
5163,919,Jamal Crawford,OK,New York Knicks 2004-05
5164,919,Jamal Crawford,OK,New York Knicks 2005-06
5165,919,Jamal Crawford,OK,New York Knicks 2006-07
5166,919,Jamal Crawford,OK,New York Knicks 2007-08
5167,919,Jamal Crawford,OK,New York Knicks 2008-09
5168,919,Jamal Crawford,OK,Golden State Warriors 2008-09
5169,919,Jamal Crawford,OK,Atlanta Hawks 2009-10
5170,919,Jamal Crawford,OK,Atlanta Hawks 2010-11
5171,919,Jamal Crawford,OK,Portland Trail Blazers 2011-12
5172,919,Jamal Crawford,OK,Los Angeles Clippers 2012-13
5173,919,Jamal Crawford,OK,Los Angeles Clippers 2013-14
5174,919,Jamal Crawford,OK,Los Angeles Clippers 2014-15
5175,919,Jamal Crawford,OK,Los Angeles Clippers 2015-16
5176,919,Jamal Crawford,OK,Los Angeles Clippers 2016-17
5177,919,Jamal Crawford,OK,Minnesota Timberwolves 2017-18
5178,919,Jamal Crawford,OK,Phoenix Suns 2018-19
5179,919,Jamal Crawford,OK,Brooklyn Nets 2019-20
5180,920,Joe Crawford,OK,New York Knicks 2008-09
5181,921,Jordan Crawford,OK,Atlanta Hawks 2010-11
5182,921,Jordan Crawford,OK,Washington Wizards 2010-11
5183,921,Jordan Crawford,OK,Washington Wizards 2011-12
5184,921,Jordan Crawford,OK,Washington Wizards 2012-13
5185,921,Jordan Crawford,OK,Boston Celtics 2012-13
5186,921,Jordan Crawford,OK,Boston Celtics 2013-14
5187,921,Jordan Crawford,OK,Golden State Warriors 2013-14
5188,921,Jordan Crawford,OK,New Orleans Pelicans 2016-17
5189,921,Jordan Crawford,OK,New Orleans Pelicans 2017-18
5190,922,Mitch Creek,OK,Minnesota Timberwolves 2018-19
5191,922,Mitch Creek,OK,Brooklyn Nets 2018-19
5192,923,Jim Creighton,OK,Atlanta Hawks 1975-76
5193,924,Ron Crevier,OK,Golden State Warriors 1985-86
5194,924,Ron Crevier,OK,Detroit Pistons 1985-86
5195,925,Hal Crisler,OK,Boston Celtics 1946-47
5196,926,Joe Crispin,OK,Los Angeles Lakers 2001-02
5197,926,Joe Crispin,OK,Phoenix Suns 2001-02
5198,927,Charlie Criss,OK,Atlanta Hawks 1977-78
5199,927,Charlie Criss,OK,Atlanta Hawks 1978-79
5200,927,Charlie Criss,OK,Atlanta Hawks 1979-80
5201,927,Charlie Criss,OK,Atlanta Hawks 1980-81
5202,927,Charlie Criss,OK,Atlanta Hawks 1981-82
5203,927,Charlie Criss,OK,San Diego Clippers 1981-82
5204,927,Charlie Criss,OK,Milwaukee Bucks 1982-83
5205,927,Charlie Criss,OK,Milwaukee Bucks 1983-84
5206,927,Charlie Criss,OK,Atlanta Hawks 1983-84
5207,927,Charlie Criss,OK,Atlanta Hawks 1984-85
5208,928,Winston Crite,OK,Phoenix Suns 1987-88
5209,928,Winston Crite,OK,Phoenix Suns 1988-89
5210,929,Javaris Crittenton,OK,Los Angeles Lakers 2007-08
5211,929,Javaris Crittenton,OK,Memphis Grizzlies 2007-08
5212,929,Javaris Crittenton,OK,Memphis Grizzlies 2008-09
5213,929,Javaris Crittenton,OK,Washington Wizards 2008-09
5214,930,Dillard Crocker,OK,Fort Wayne Pistons 1948-49
5215,930,Dillard Crocker,OK,Denver Nuggets(o) 1949-50
5216,930,Dillard Crocker,OK,Indianapolis Olympians 1951-52
5217,930,Dillard Crocker,OK,Milwaukee Hawks 1951-52
5218,930,Dillard Crocker,OK,Milwaukee Hawks 1952-53
5219,931,Geoff Crompton,OK,Denver Nuggets 1978-79
5220,931,Geoff Crompton,OK,Portland Trail Blazers 1980-81
5221,931,Geoff Crompton,OK,Milwaukee Bucks 1981-82
5222,931,Geoff Crompton,OK,San Antonio Spurs 1982-83
5223,931,Geoff Crompton,OK,Cleveland Cavaliers 1983-84
5224,932,Terry Crosby,OK,Kansas City Kings 1979-80
5225,933,Austin Croshere,OK,Indiana Pacers 1997-98
5226,933,Austin Croshere,OK,Indiana Pacers 1998-99
5227,933,Austin Croshere,OK,Indiana Pacers 1999-00
5228,933,Austin Croshere,OK,Indiana Pacers 2000-01
5229,933,Austin Croshere,OK,Indiana Pacers 2001-02
5230,933,Austin Croshere,OK,Indiana Pacers 2002-03
5231,933,Austin Croshere,OK,Indiana Pacers 2003-04
5232,933,Austin Croshere,OK,Indiana Pacers 2004-05
5233,933,Austin Croshere,OK,Indiana Pacers 2005-06
5234,933,Austin Croshere,OK,Dallas Mavericks 2006-07
5235,933,Austin Croshere,OK,Golden State Warriors 2007-08
5236,933,Austin Croshere,OK,Milwaukee Bucks 2008-09
5237,933,Austin Croshere,OK,San Antonio Spurs 2008-09
5238,934,Jeff Cross,OK,Los Angeles Clippers 1985-86
5239,935,Pete Cross,OK,Seattle SuperSonics 1970-71
5240,935,Pete Cross,OK,Seattle SuperSonics 1971-72
5241,935,Pete Cross,OK,Kansas City-Omaha Kings 1972-73
5242,935,Pete Cross,OK,Seattle SuperSonics 1972-73
5243,936,Russell Cross,OK,Golden State Warriors 1983-84
5244,937,Chink Crossin,OK,Philadelphia Warriors 1947-48
5245,937,Chink Crossin,OK,Philadelphia Warriors 1948-49
5246,937,Chink Crossin,OK,Philadelphia Warriors 1949-50
5247,938,John Crotty,OK,Utah Jazz 1992-93
5248,938,John Crotty,OK,Utah Jazz 1993-94
5249,938,John Crotty,OK,Utah Jazz 1994-95
5250,938,John Crotty,OK,Cleveland Cavaliers 1995-96
5251,938,John Crotty,OK,Miami Heat 1996-97
5252,938,John Crotty,OK,Portland Trail Blazers 1997-98
5253,938,John Crotty,OK,Portland Trail Blazers 1998-99
5254,938,John Crotty,OK,Seattle SuperSonics 1998-99
5255,938,John Crotty,OK,Detroit Pistons 1999-00
5256,938,John Crotty,OK,Utah Jazz 2000-01
5257,938,John Crotty,OK,Utah Jazz 2001-02
5258,938,John Crotty,OK,Denver Nuggets 2002-03
5259,939,Mark Crow,OK,New Jersey Nets 1977-78
5260,940,Corey Crowder,OK,Utah Jazz 1991-92
5261,940,Corey Crowder,OK,San Antonio Spurs 1994-95
5262,941,Jae Crowder,OK,Dallas Mavericks 2012-13
5263,941,Jae Crowder,OK,Dallas Mavericks 2013-14
5264,941,Jae Crowder,OK,Boston Celtics 2014-15
5265,941,Jae Crowder,OK,Dallas Mavericks 2014-15
5266,941,Jae Crowder,OK,Boston Celtics 2015-16
5267,941,Jae Crowder,OK,Boston Celtics 2016-17
5268,941,Jae Crowder,OK,Cleveland Cavaliers 2017-18
5269,941,Jae Crowder,OK,Utah Jazz 2017-18
5270,941,Jae Crowder,OK,Utah Jazz 2018-19
5271,941,Jae Crowder,OK,Memphis Grizzlies 2019-20
5272,941,Jae Crowder,OK,Miami Heat 2019-20
5273,941,Jae Crowder,OK,Phoenix Suns 2020-21
5274,941,Jae Crowder,OK,Phoenix Suns 2021-22
5275,941,Jae Crowder,OK,Milwaukee Bucks 2022-23
5276,942,Jarrett Culver,OK,Minnesota Timberwolves 2019-20
5277,942,Jarrett Culver,OK,Minnesota Timberwolves 2020-21
5278,942,Jarrett Culver,OK,Memphis Grizzlies 2021-22
5279,942,Jarrett Culver,OK,Atlanta Hawks 2022-23
5280,943,Jarron Cumberland,OK,Portland Trail Blazers 2021-22
5281,944,Pat Cummings,OK,Milwaukee Bucks 1979-80
5282,944,Pat Cummings,OK,Milwaukee Bucks 1980-81
5283,944,Pat Cummings,OK,Milwaukee Bucks 1981-82
5284,944,Pat Cummings,OK,Dallas Mavericks 1982-83
5285,944,Pat Cummings,OK,Dallas Mavericks 1983-84
5286,944,Pat Cummings,OK,New York Knicks 1984-85
5287,944,Pat Cummings,OK,New York Knicks 1985-86
5288,944,Pat Cummings,OK,New York Knicks 1986-87
5289,944,Pat Cummings,OK,New York Knicks 1987-88
5290,944,Pat Cummings,OK,Miami Heat 1988-89
5291,944,Pat Cummings,OK,Miami Heat 1989-90
5292,944,Pat Cummings,OK,Utah Jazz 1990-91
5293,945,Terry Cummings,OK,San Diego Clippers 1982-83
5294,945,Terry Cummings,OK,San Diego Clippers 1983-84
5295,945,Terry Cummings,OK,Milwaukee Bucks 1984-85
5296,945,Terry Cummings,OK,Milwaukee Bucks 1985-86
5297,945,Terry Cummings,OK,Milwaukee Bucks 1986-87
5298,945,Terry Cummings,OK,Milwaukee Bucks 1987-88
5299,945,Terry Cummings,OK,Milwaukee Bucks 1988-89
5300,945,Terry Cummings,OK,San Antonio Spurs 1989-90
5301,945,Terry Cummings,OK,San Antonio Spurs 1990-91
5302,945,Terry Cummings,OK,San Antonio Spurs 1991-92
5303,945,Terry Cummings,OK,San Antonio Spurs 1992-93
5304,945,Terry Cummings,OK,San Antonio Spurs 1993-94
5305,945,Terry Cummings,OK,San Antonio Spurs 1994-95
5306,945,Terry Cummings,OK,Milwaukee Bucks 1995-96
5307,945,Terry Cummings,OK,Seattle SuperSonics 1996-97
5308,945,Terry Cummings,OK,Philadelphia 76ers 1997-98
5309,945,Terry Cummings,OK,New York Knicks 1997-98
5310,945,Terry Cummings,OK,Golden State Warriors 1998-99
5311,945,Terry Cummings,OK,Golden State Warriors 1999-00
5312,946,Vonteego Cummings,OK,Golden State Warriors 1999-00
5313,946,Vonteego Cummings,OK,Golden State Warriors 2000-01
5314,946,Vonteego Cummings,OK,Philadelphia 76ers 2001-02
5315,947,Billy Cunningham,OK,Philadelphia 76ers 1965-66
5316,947,Billy Cunningham,OK,Philadelphia 76ers 1966-67
5317,947,Billy Cunningham,OK,Philadelphia 76ers 1967-68
5318,947,Billy Cunningham,OK,Philadelphia 76ers 1968-69
5319,947,Billy Cunningham,OK,Philadelphia 76ers 1969-70
5320,947,Billy Cunningham,OK,Philadelphia 76ers 1970-71
5321,947,Billy Cunningham,OK,Philadelphia 76ers 1971-72
5322,947,Billy Cunningham,OK,Philadelphia 76ers 1974-75
5323,947,Billy Cunningham,OK,Philadelphia 76ers 1975-76
5324,948,Cade Cunningham,OK,Detroit Pistons 2021-22
5325,948,Cade Cunningham,OK,Detroit Pistons 2022-23
5326,949,Dante Cunningham,OK,Portland Trail Blazers 2009-10
5327,949,Dante Cunningham,OK,Portland Trail Blazers 2010-11
5328,949,Dante Cunningham,OK,Charlotte Bobcats 2010-11
5329,949,Dante Cunningham,OK,Memphis Grizzlies 2011-12
5330,949,Dante Cunningham,OK,Minnesota Timberwolves 2012-13
5331,949,Dante Cunningham,OK,Minnesota Timberwolves 2013-14
5332,949,Dante Cunningham,OK,New Orleans Pelicans 2014-15
5333,949,Dante Cunningham,OK,New Orleans Pelicans 2015-16
5334,949,Dante Cunningham,OK,New Orleans Pelicans 2016-17
5335,949,Dante Cunningham,OK,Brooklyn Nets 2017-18
5336,949,Dante Cunningham,OK,New Orleans Pelicans 2017-18
5337,949,Dante Cunningham,OK,San Antonio Spurs 2018-19
5338,950,Dick Cunningham,OK,Milwaukee Bucks 1968-69
5339,950,Dick Cunningham,OK,Milwaukee Bucks 1969-70
5340,950,Dick Cunningham,OK,Milwaukee Bucks 1970-71
5341,950,Dick Cunningham,OK,Houston Rockets 1971-72
5342,950,Dick Cunningham,OK,Milwaukee Bucks 1972-73
5343,950,Dick Cunningham,OK,Milwaukee Bucks 1973-74
5344,950,Dick Cunningham,OK,Milwaukee Bucks 1974-75
5345,951,Jared Cunningham,OK,Dallas Mavericks 2012-13
5346,951,Jared Cunningham,OK,Atlanta Hawks 2013-14
5347,951,Jared Cunningham,OK,Sacramento Kings 2013-14
5348,951,Jared Cunningham,OK,Los Angeles Clippers 2014-15
5349,951,Jared Cunningham,OK,Cleveland Cavaliers 2015-16
5350,951,Jared Cunningham,OK,Milwaukee Bucks 2015-16
5351,952,William Cunningham,OK,Utah Jazz 1997-98
5352,952,William Cunningham,OK,Philadelphia 76ers 1997-98
5353,952,William Cunningham,OK,Toronto Raptors 1998-99
5354,952,William Cunningham,OK,New Jersey Nets 1998-99
5355,953,Radisav Curcic,OK,Dallas Mavericks 1992-93
5356,954,Armand Cure,OK,Providence Steamrollers 1946-47
5357,955,Earl Cureton,OK,Philadelphia 76ers 1980-81
5358,955,Earl Cureton,OK,Philadelphia 76ers 1981-82
5359,955,Earl Cureton,OK,Philadelphia 76ers 1982-83
5360,955,Earl Cureton,OK,Detroit Pistons 1983-84
5361,955,Earl Cureton,OK,Detroit Pistons 1984-85
5362,955,Earl Cureton,OK,Detroit Pistons 1985-86
5363,955,Earl Cureton,OK,Chicago Bulls 1986-87
5364,955,Earl Cureton,OK,Los Angeles Clippers 1986-87
5365,955,Earl Cureton,OK,Los Angeles Clippers 1987-88
5366,955,Earl Cureton,OK,Charlotte Hornets 1988-89
5367,955,Earl Cureton,OK,Charlotte Hornets 1990-91
5368,955,Earl Cureton,OK,Houston Rockets 1993-94
5369,955,Earl Cureton,OK,Toronto Raptors 1996-97
5370,956,Bill Curley,OK,Detroit Pistons 1994-95
5371,956,Bill Curley,OK,Minnesota Timberwolves 1997-98
5372,956,Bill Curley,OK,Minnesota Timberwolves 1998-99
5373,956,Bill Curley,OK,Houston Rockets 1999-00
5374,956,Bill Curley,OK,Golden State Warriors 1999-00
5375,956,Bill Curley,OK,Dallas Mavericks 2000-01
5376,956,Bill Curley,OK,Golden State Warriors 2000-01
5377,957,Fran Curran,OK,Rochester Royals 1948-49
5378,957,Fran Curran,OK,Rochester Royals 1949-50
5379,958,Dell Curry,OK,Utah Jazz 1986-87
5380,958,Dell Curry,OK,Cleveland Cavaliers 1987-88
5381,958,Dell Curry,OK,Charlotte Hornets 1988-89
5382,958,Dell Curry,OK,Charlotte Hornets 1989-90
5383,958,Dell Curry,OK,Charlotte Hornets 1990-91
5384,958,Dell Curry,OK,Charlotte Hornets 1991-92
5385,958,Dell Curry,OK,Charlotte Hornets 1992-93
5386,958,Dell Curry,OK,Charlotte Hornets 1993-94
5387,958,Dell Curry,OK,Charlotte Hornets 1994-95
5388,958,Dell Curry,OK,Charlotte Hornets 1995-96
5389,958,Dell Curry,OK,Charlotte Hornets 1996-97
5390,958,Dell Curry,OK,Charlotte Hornets 1997-98
5391,958,Dell Curry,OK,Milwaukee Bucks 1998-99
5392,958,Dell Curry,OK,Toronto Raptors 1999-00
5393,958,Dell Curry,OK,Toronto Raptors 2000-01
5394,958,Dell Curry,OK,Toronto Raptors 2001-02
5395,959,Eddy Curry,OK,Chicago Bulls 2001-02
5396,959,Eddy Curry,OK,Chicago Bulls 2002-03
5397,959,Eddy Curry,OK,Chicago Bulls 2003-04
5398,959,Eddy Curry,OK,Chicago Bulls 2004-05
5399,959,Eddy Curry,OK,New York Knicks 2005-06
5400,959,Eddy Curry,OK,New York Knicks 2006-07
5401,959,Eddy Curry,OK,New York Knicks 2007-08
5402,959,Eddy Curry,OK,New York Knicks 2008-09
5403,959,Eddy Curry,OK,New York Knicks 2009-10
5404,959,Eddy Curry,OK,Miami Heat 2011-12
5405,959,Eddy Curry,OK,Dallas Mavericks 2012-13
5406,960,JamesOn Curry,OK,Los Angeles Clippers 2009-10
5407,961,Michael Curry,OK,Philadelphia 76ers 1993-94
5408,961,Michael Curry,OK,Washington Bullets 1995-96
5409,961,Michael Curry,OK,Detroit Pistons 1995-96
5410,961,Michael Curry,OK,Detroit Pistons 1996-97
5411,961,Michael Curry,OK,Milwaukee Bucks 1997-98
5412,961,Michael Curry,OK,Milwaukee Bucks 1998-99
5413,961,Michael Curry,OK,Detroit Pistons 1999-00
5414,961,Michael Curry,OK,Detroit Pistons 2000-01
5415,961,Michael Curry,OK,Detroit Pistons 2001-02
5416,961,Michael Curry,OK,Detroit Pistons 2002-03
5417,961,Michael Curry,OK,Toronto Raptors 2003-04
5418,961,Michael Curry,OK,Indiana Pacers 2004-05
5419,962,Seth Curry,OK,Memphis Grizzlies 2013-14
5420,962,Seth Curry,OK,Cleveland Cavaliers 2013-14
5421,962,Seth Curry,OK,Phoenix Suns 2014-15
5422,962,Seth Curry,OK,Sacramento Kings 2015-16
5423,962,Seth Curry,OK,Dallas Mavericks 2016-17
5424,962,Seth Curry,OK,Portland Trail Blazers 2018-19
5425,962,Seth Curry,OK,Dallas Mavericks 2019-20
5426,962,Seth Curry,OK,Philadelphia 76ers 2020-21
5427,962,Seth Curry,OK,Philadelphia 76ers 2021-22
5428,962,Seth Curry,OK,Brooklyn Nets 2021-22
5429,962,Seth Curry,OK,Brooklyn Nets 2022-23
5430,963,Stephen Curry,OK,Golden State Warriors 2009-10
5431,963,Stephen Curry,OK,Golden State Warriors 2010-11
5432,963,Stephen Curry,OK,Golden State Warriors 2011-12
5433,963,Stephen Curry,OK,Golden State Warriors 2012-13
5434,963,Stephen Curry,OK,Golden State Warriors 2013-14
5435,963,Stephen Curry,OK,Golden State Warriors 2014-15
5436,963,Stephen Curry,OK,Golden State Warriors 2015-16
5437,963,Stephen Curry,OK,Golden State Warriors 2016-17
5438,963,Stephen Curry,OK,Golden State Warriors 2017-18
5439,963,Stephen Curry,OK,Golden State Warriors 2018-19
5440,963,Stephen Curry,OK,Golden State Warriors 2019-20
5441,963,Stephen Curry,OK,Golden State Warriors 2020-21
5442,963,Stephen Curry,OK,Golden State Warriors 2021-22
5443,963,Stephen Curry,OK,Golden State Warriors 2022-23
5444,964,Rastko Cvetkovic,OK,Denver Nuggets 1995-96
5445,965,Ed Dahler,OK,Philadelphia Warriors 1951-52
5446,966,Quintin Dailey,OK,Chicago Bulls 1982-83
5447,966,Quintin Dailey,OK,Chicago Bulls 1983-84
5448,966,Quintin Dailey,OK,Chicago Bulls 1984-85
5449,966,Quintin Dailey,OK,Chicago Bulls 1985-86
5450,966,Quintin Dailey,OK,Los Angeles Clippers 1986-87
5451,966,Quintin Dailey,OK,Los Angeles Clippers 1987-88
5452,966,Quintin Dailey,OK,Los Angeles Clippers 1988-89
5453,966,Quintin Dailey,OK,Seattle SuperSonics 1989-90
5454,966,Quintin Dailey,OK,Seattle SuperSonics 1990-91
5455,966,Quintin Dailey,OK,Seattle SuperSonics 1991-92
5456,967,Samuel Dalembert,OK,Philadelphia 76ers 2001-02
5457,967,Samuel Dalembert,OK,Philadelphia 76ers 2003-04
5458,967,Samuel Dalembert,OK,Philadelphia 76ers 2004-05
5459,967,Samuel Dalembert,OK,Philadelphia 76ers 2005-06
5460,967,Samuel Dalembert,OK,Philadelphia 76ers 2006-07
5461,967,Samuel Dalembert,OK,Philadelphia 76ers 2007-08
5462,967,Samuel Dalembert,OK,Philadelphia 76ers 2008-09
5463,967,Samuel Dalembert,OK,Philadelphia 76ers 2009-10
5464,967,Samuel Dalembert,OK,Sacramento Kings 2010-11
5465,967,Samuel Dalembert,OK,Houston Rockets 2011-12
5466,967,Samuel Dalembert,OK,Milwaukee Bucks 2012-13
5467,967,Samuel Dalembert,OK,Dallas Mavericks 2013-14
5468,967,Samuel Dalembert,OK,New York Knicks 2014-15
5469,968,Howie Dallmar,OK,Philadelphia Warriors 1946-47
5470,968,Howie Dallmar,OK,Philadelphia Warriors 1947-48
5471,968,Howie Dallmar,OK,Philadelphia Warriors 1948-49
5472,969,Erick Dampier,OK,Indiana Pacers 1996-97
5473,969,Erick Dampier,OK,Golden State Warriors 1997-98
5474,969,Erick Dampier,OK,Golden State Warriors 1998-99
5475,969,Erick Dampier,OK,Golden State Warriors 1999-00
5476,969,Erick Dampier,OK,Golden State Warriors 2000-01
5477,969,Erick Dampier,OK,Golden State Warriors 2001-02
5478,969,Erick Dampier,OK,Golden State Warriors 2002-03
5479,969,Erick Dampier,OK,Golden State Warriors 2003-04
5480,969,Erick Dampier,OK,Dallas Mavericks 2004-05
5481,969,Erick Dampier,OK,Dallas Mavericks 2005-06
5482,969,Erick Dampier,OK,Dallas Mavericks 2006-07
5483,969,Erick Dampier,OK,Dallas Mavericks 2007-08
5484,969,Erick Dampier,OK,Dallas Mavericks 2008-09
5485,969,Erick Dampier,OK,Dallas Mavericks 2009-10
5486,969,Erick Dampier,OK,Miami Heat 2010-11
5487,969,Erick Dampier,OK,Atlanta Hawks 2011-12
5488,970,Louie Dampier,OK,San Antonio Spurs 1976-77
5489,970,Louie Dampier,OK,San Antonio Spurs 1977-78
5490,970,Louie Dampier,OK,San Antonio Spurs 1978-79
5491,971,Bob Dandridge,OK,Milwaukee Bucks 1969-70
5492,971,Bob Dandridge,OK,Milwaukee Bucks 1970-71
5493,971,Bob Dandridge,OK,Milwaukee Bucks 1971-72
5494,971,Bob Dandridge,OK,Milwaukee Bucks 1972-73
5495,971,Bob Dandridge,OK,Milwaukee Bucks 1973-74
5496,971,Bob Dandridge,OK,Milwaukee Bucks 1974-75
5497,971,Bob Dandridge,OK,Milwaukee Bucks 1975-76
5498,971,Bob Dandridge,OK,Milwaukee Bucks 1976-77
5499,971,Bob Dandridge,OK,Washington Bullets 1977-78
5500,971,Bob Dandridge,OK,Washington Bullets 1978-79
5501,971,Bob Dandridge,OK,Washington Bullets 1979-80
5502,971,Bob Dandridge,OK,Washington Bullets 1980-81
5503,971,Bob Dandridge,OK,Milwaukee Bucks 1981-82
5504,972,Antonio Daniels,OK,Vancouver Grizzlies 1997-98
5505,972,Antonio Daniels,OK,San Antonio Spurs 1998-99
5506,972,Antonio Daniels,OK,San Antonio Spurs 1999-00
5507,972,Antonio Daniels,OK,San Antonio Spurs 2000-01
5508,972,Antonio Daniels,OK,San Antonio Spurs 2001-02
5509,972,Antonio Daniels,OK,Portland Trail Blazers 2002-03
5510,972,Antonio Daniels,OK,Seattle SuperSonics 2003-04
5511,972,Antonio Daniels,OK,Seattle SuperSonics 2004-05
5512,972,Antonio Daniels,OK,Washington Wizards 2005-06
5513,972,Antonio Daniels,OK,Washington Wizards 2006-07
5514,972,Antonio Daniels,OK,Washington Wizards 2007-08
5515,972,Antonio Daniels,OK,New Orleans Hornets 2008-09
5516,972,Antonio Daniels,OK,Washington Wizards 2008-09
5517,972,Antonio Daniels,OK,Philadelphia 76ers 2010-11
5518,973,Dyson Daniels,OK,New Orleans Pelicans 2022-23
5519,974,Erik Daniels,OK,Sacramento Kings 2004-05
5520,975,Lloyd Daniels,OK,San Antonio Spurs 1992-93
5521,975,Lloyd Daniels,OK,San Antonio Spurs 1993-94
5522,975,Lloyd Daniels,OK,Philadelphia 76ers 1994-95
5523,975,Lloyd Daniels,OK,Los Angeles Lakers 1994-95
5524,975,Lloyd Daniels,OK,Sacramento Kings 1996-97
5525,975,Lloyd Daniels,OK,New Jersey Nets 1996-97
5526,975,Lloyd Daniels,OK,Toronto Raptors 1997-98
5527,976,Marquis Daniels,OK,Dallas Mavericks 2003-04
5528,976,Marquis Daniels,OK,Dallas Mavericks 2004-05
5529,976,Marquis Daniels,OK,Dallas Mavericks 2005-06
5530,976,Marquis Daniels,OK,Indiana Pacers 2006-07
5531,976,Marquis Daniels,OK,Indiana Pacers 2007-08
5532,976,Marquis Daniels,OK,Indiana Pacers 2008-09
5533,976,Marquis Daniels,OK,Boston Celtics 2009-10
5534,976,Marquis Daniels,OK,Boston Celtics 2010-11
5535,976,Marquis Daniels,OK,Boston Celtics 2011-12
5536,976,Marquis Daniels,OK,Milwaukee Bucks 2012-13
5537,977,Mel Daniels,OK,New York Nets 1976-77
5538,978,Troy Daniels,OK,Houston Rockets 2013-14
5539,978,Troy Daniels,OK,Houston Rockets 2014-15
5540,978,Troy Daniels,OK,Minnesota Timberwolves 2014-15
5541,978,Troy Daniels,OK,Charlotte Hornets 2014-15
5542,978,Troy Daniels,OK,Charlotte Hornets 2015-16
5543,978,Troy Daniels,OK,Memphis Grizzlies 2016-17
5544,978,Troy Daniels,OK,Phoenix Suns 2017-18
5545,978,Troy Daniels,OK,Phoenix Suns 2018-19
5546,978,Troy Daniels,OK,Denver Nuggets 2019-20
5547,978,Troy Daniels,OK,Los Angeles Lakers 2019-20
5548,979,Sasha Danilovic,OK,Miami Heat 1995-96
5549,979,Sasha Danilovic,OK,Miami Heat 1996-97
